zip,sic,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,year
10001,------,7233,4275,1252,826,527,183,107,38,12,13,1999
10002,------,2085,1502,283,149,104,32,10,2,2,1,1999
10003,------,3659,2202,613,378,275,99,66,14,5,7,1999
10004,------,1233,556,218,171,151,61,43,18,7,8,1999
10005,------,1242,606,195,152,146,64,46,17,11,5,1999
10006,------,1059,466,197,170,128,52,28,11,6,1,1999
10007,------,1303,762,228,145,100,28,21,14,2,3,1999
10009,------,804,559,105,82,38,14,4,1,1,0,1999
10010,------,3143,1689,584,377,285,93,73,21,9,12,1999
10011,------,3664,2194,582,395,318,100,52,13,6,4,1999
10012,------,2816,1632,554,314,210,73,28,3,0,2,1999
10013,------,5640,3362,925,606,502,169,60,10,3,3,1999
10014,------,2185,1295,377,254,146,54,38,13,6,2,1999
10016,------,6000,3351,1073,721,494,198,112,34,8,9,1999
10017,------,5508,2781,961,712,568,211,182,53,24,16,1999
10018,------,6245,3334,1196,815,560,214,88,21,9,8,1999
10019,------,5202,2723,918,582,484,228,177,45,30,15,1999
10020,------,749,326,113,98,97,52,30,16,11,6,1999
10021,------,5431,3328,989,605,334,91,53,16,7,8,1999
10022,------,6907,3607,1278,815,678,287,173,36,18,15,1999
10023,------,2177,1379,305,240,140,58,32,15,3,5,1999
10024,------,1914,1265,302,183,110,38,12,0,2,2,1999
10025,------,1796,1214,294,153,92,25,11,3,1,3,1999
10026,------,173,131,16,14,8,3,0,1,0,0,1999
10027,------,684,417,95,76,60,19,9,2,4,2,1999
10028,------,1883,1179,330,243,92,24,14,0,0,1,1999
10029,------,667,425,96,63,48,22,6,2,1,4,1999
10030,------,178,126,26,14,9,2,1,0,0,0,1999
10031,------,484,360,61,35,18,4,5,0,1,0,1999
10032,------,617,470,71,33,29,7,4,0,2,1,1999
10033,------,877,664,113,50,38,8,2,1,0,1,1999
10034,------,489,384,56,19,19,7,2,1,1,0,1999
10035,------,394,236,63,50,26,11,2,3,0,3,1999
10036,------,6117,3644,965,645,465,188,137,43,14,16,1999
10037,------,133,75,15,24,10,4,3,0,1,1,1999
10038,------,2108,1180,376,265,166,51,45,9,12,4,1999
10039,------,104,67,14,15,5,3,0,0,0,0,1999
10040,------,463,378,49,19,10,3,2,0,2,0,1999
10044,------,61,33,12,4,6,2,1,0,1,2,1999
10048,------,1173,490,230,196,158,44,33,11,7,4,1999
10069,------,12,8,1,1,1,0,1,0,0,0,1999
10103,------,151,68,20,18,18,8,12,6,1,0,1999
10107,------,282,211,41,19,6,3,1,1,0,0,1999
10111,------,228,147,32,17,19,8,5,0,0,0,1999
10115,------,62,25,13,9,8,4,1,1,1,0,1999
10119,------,246,121,41,34,27,11,8,4,0,0,1999
10122,------,282,207,36,25,10,3,1,0,0,0,1999
10123,------,259,184,35,27,11,1,1,0,0,0,1999
10128,------,1632,1092,266,158,73,25,13,3,1,1,1999
10129,------,5,2,1,1,0,1,0,0,0,0,1999
10153,------,115,52,18,17,20,3,2,0,3,0,1999
10162,------,19,17,1,0,0,1,0,0,0,0,1999
10177,------,40,11,7,4,9,4,3,2,0,0,1999
10280,------,156,108,19,16,10,3,0,0,0,0,1999
10281,------,968,517,212,130,75,18,8,4,1,3,1999
10282,------,88,54,24,5,4,0,0,0,1,0,1999
10301,------,565,358,76,72,30,19,5,4,1,0,1999
10302,------,375,219,66,46,33,5,4,2,0,0,1999
10303,------,308,165,58,28,36,12,6,2,1,0,1999
10304,------,541,331,102,60,30,6,7,3,2,0,1999
10305,------,683,436,100,65,58,12,7,2,1,2,1999
10306,------,943,601,167,85,61,20,8,0,1,0,1999
10307,------,174,125,27,14,4,2,2,0,0,0,1999
10308,------,357,246,59,32,19,1,0,0,0,0,1999
10309,------,497,312,96,43,34,7,3,1,0,1,1999
10310,------,429,266,72,51,25,5,8,1,0,1,1999
10312,------,722,514,106,64,25,10,3,0,0,0,1999
10314,------,1581,928,292,194,112,32,14,3,6,0,1999
10451,------,667,379,98,80,65,28,7,6,3,1,1999
10452,------,530,394,58,42,24,4,5,3,0,0,1999
10453,------,480,344,60,40,25,5,5,1,0,0,1999
10454,------,492,256,78,62,60,24,8,4,0,0,1999
10455,------,517,332,80,54,35,7,4,5,0,0,1999
10456,------,420,275,58,46,28,6,3,2,1,1,1999
10457,------,615,416,73,53,51,11,6,2,1,2,1999
10458,------,967,667,126,82,64,13,9,3,2,1,1999
10459,------,469,324,52,45,37,5,4,2,0,0,1999
10460,------,388,271,42,32,28,9,1,2,2,1,1999
10461,------,1083,697,179,104,65,15,14,3,4,2,1999
10462,------,977,634,159,90,63,12,11,4,3,1,1999
10463,------,955,662,142,83,45,11,7,5,0,0,1999
10464,------,147,90,21,22,9,4,1,0,0,0,1999
10465,------,422,285,56,39,24,14,2,1,0,1,1999
10466,------,570,383,69,60,33,11,10,3,0,1,1999
10467,------,923,691,107,58,36,16,11,0,1,3,1999
10468,------,649,492,67,42,30,11,3,2,1,1,1999
10469,------,568,365,91,53,35,12,8,2,2,0,1999
10470,------,298,207,45,22,15,6,3,0,0,0,1999
10471,------,391,263,56,29,27,6,7,1,1,1,1999
10472,------,441,319,65,27,23,5,2,0,0,0,1999
10473,------,325,190,44,43,22,12,10,2,1,1,1999
10474,------,544,215,105,88,90,25,21,0,0,0,1999
10475,------,274,142,49,30,30,10,9,2,2,0,1999
11001,------,635,418,107,59,37,10,3,1,0,0,1999
11004,------,186,131,25,15,7,4,3,0,0,1,1999
11005,------,36,25,5,3,2,0,1,0,0,0,1999
11040,------,1350,791,229,155,112,40,16,3,1,3,1999
11096,------,268,161,49,26,17,8,5,1,1,0,1999
11101,------,2601,1195,453,391,317,141,75,21,5,3,1999
11102,------,601,406,88,55,36,7,7,1,0,1,1999
11103,------,940,663,139,78,47,9,2,0,1,1,1999
11104,------,452,351,48,28,17,2,4,1,0,1,1999
11105,------,765,541,98,63,34,12,13,1,3,0,1999
11106,------,880,572,122,95,61,16,9,3,1,1,1999
11109,------,7,7,0,0,0,0,0,0,0,0,1999
11201,------,2124,1281,332,233,154,68,29,13,9,5,1999
11203,------,667,441,94,63,44,16,4,1,1,3,1999
11204,------,1481,1150,182,67,58,17,6,0,1,0,1999
11205,------,692,379,116,91,72,26,5,2,0,1,1999
11206,------,795,456,116,109,74,19,12,5,0,4,1999
11207,------,705,414,92,82,80,20,11,5,1,0,1999
11208,------,585,368,71,56,60,17,12,1,0,0,1999
11209,------,1717,1237,245,137,81,10,4,0,2,1,1999
11210,------,776,526,127,64,44,7,4,3,1,0,1999
11211,------,1893,1174,305,188,141,45,25,11,2,2,1999
11212,------,541,362,74,52,34,7,7,2,1,2,1999
11213,------,473,329,69,37,32,3,1,1,0,1,1999
11214,------,1245,926,180,68,47,12,6,6,0,0,1999
11215,------,1374,895,215,138,89,25,8,1,2,1,1999
11216,------,488,340,65,47,24,9,3,0,0,0,1999
11217,------,747,478,126,68,45,17,9,3,1,0,1999
11218,------,1149,819,150,99,60,11,8,0,1,1,1999
11219,------,1997,1473,266,129,93,19,10,3,3,1,1999
11220,------,1400,878,212,139,108,38,19,3,2,1,1999
11221,------,379,248,60,42,24,0,3,1,1,0,1999
11222,------,1141,626,198,140,107,49,16,2,3,0,1999
11223,------,1475,1083,198,103,70,12,7,1,1,0,1999
11224,------,464,339,52,31,30,6,3,2,1,0,1999
11225,------,409,297,50,27,23,7,5,0,0,0,1999
11226,------,923,668,123,60,52,11,7,1,0,1,1999
11228,------,641,452,96,56,29,4,3,0,0,1,1999
11229,------,1544,1173,187,97,70,9,6,1,0,1,1999
11230,------,1670,1273,203,102,62,15,10,2,0,3,1999
11231,------,727,425,127,82,54,18,18,3,0,0,1999
11232,------,1015,498,187,174,100,31,20,3,0,2,1999
11233,------,277,185,30,27,24,4,5,1,1,0,1999
11234,------,1575,964,286,165,111,38,7,1,3,0,1999
11235,------,1754,1316,238,103,64,18,9,5,0,1,1999
11236,------,908,583,146,80,67,13,11,7,1,0,1999
11237,------,716,408,88,95,81,37,4,1,0,2,1999
11238,------,553,351,74,68,43,7,4,4,0,2,1999
11239,------,56,33,9,3,7,1,1,2,0,0,1999
11241,------,75,52,9,5,5,2,2,0,0,0,1999
11242,------,150,117,20,8,5,0,0,0,0,0,1999
11354,------,1861,1332,232,135,109,25,16,8,4,0,1999
11355,------,1169,885,146,72,42,10,8,4,0,2,1999
11356,------,544,307,83,63,59,13,16,2,1,0,1999
11357,------,807,545,120,77,42,14,8,1,0,0,1999
11358,------,869,651,116,62,30,8,2,0,0,0,1999
11360,------,356,225,57,43,22,8,0,1,0,0,1999
11361,------,841,549,143,65,63,16,4,0,1,0,1999
11362,------,370,264,47,21,33,1,1,3,0,0,1999
11363,------,177,128,21,14,8,4,2,0,0,0,1999
11364,------,469,340,70,29,26,3,1,0,0,0,1999
11365,------,519,355,68,45,31,11,4,5,0,0,1999
11366,------,369,264,57,27,15,3,2,1,0,0,1999
11367,------,482,356,58,43,16,5,2,1,1,0,1999
11368,------,978,685,137,71,59,13,8,4,1,0,1999
11369,------,189,118,26,19,14,6,3,2,1,0,1999
11370,------,217,152,23,13,18,6,2,3,0,0,1999
11371,------,77,20,12,9,9,9,7,6,2,3,1999
11372,------,1376,1060,176,77,52,8,2,1,0,0,1999
11373,------,1242,881,170,101,53,23,7,2,3,2,1999
11374,------,897,639,113,64,51,16,12,1,1,0,1999
11375,------,1975,1394,300,160,79,23,12,4,3,0,1999
11377,------,1377,956,166,112,99,23,14,5,2,0,1999
11378,------,923,469,169,115,85,45,32,5,2,1,1999
11379,------,432,306,56,31,24,6,7,2,0,0,1999
11385,------,1448,886,224,151,126,40,17,2,2,0,1999
11411,------,110,75,18,7,7,2,1,0,0,0,1999
11412,------,185,127,28,16,13,1,0,0,0,0,1999
11413,------,340,177,65,54,27,10,5,1,1,0,1999
11414,------,438,295,76,42,20,3,1,1,0,0,1999
11415,------,366,246,70,25,13,7,3,1,0,1,1999
11416,------,352,214,51,40,30,11,3,3,0,0,1999
11417,------,344,241,44,31,20,4,1,2,1,0,1999
11418,------,602,391,93,55,37,18,5,1,1,1,1999
11419,------,506,371,70,41,20,3,1,0,0,0,1999
11420,------,255,195,25,18,13,2,1,1,0,0,1999
11421,------,361,266,51,21,17,4,1,1,0,0,1999
11422,------,274,176,42,28,19,8,1,0,0,0,1999
11423,------,310,213,41,29,17,6,3,1,0,0,1999
11426,------,217,154,26,25,6,2,2,2,0,0,1999
11427,------,203,150,20,16,11,3,1,1,0,1,1999
11428,------,243,160,35,22,23,3,0,0,0,0,1999
11429,------,160,97,15,24,18,3,3,0,0,0,1999
11430,------,327,110,67,40,46,19,17,14,6,8,1999
11432,------,1079,751,144,71,70,18,12,7,3,3,1999
11433,------,273,145,50,34,27,7,8,1,0,1,1999
11434,------,808,433,169,101,72,18,9,4,2,0,1999
11435,------,632,424,98,55,37,13,3,0,1,1,1999
11436,------,58,35,11,3,7,1,1,0,0,0,1999
11691,------,388,228,63,31,39,9,13,2,2,1,1999
11692,------,73,37,11,8,9,4,4,0,0,0,1999
11693,------,79,48,7,12,10,1,0,1,0,0,1999
11694,------,284,196,42,30,11,2,3,0,0,0,1999
11697,------,38,22,9,2,4,1,0,0,0,0,1999
10001,------,7317,4236,1273,870,572,183,118,37,16,12,2000
10002,------,2277,1649,298,169,106,33,15,2,4,1,2000
10003,------,3683,2159,642,386,290,102,77,14,5,8,2000
10004,------,1294,580,231,175,162,70,40,25,4,7,2000
10005,------,1287,617,202,170,156,62,49,19,7,5,2000
10006,------,1067,480,212,157,128,40,38,6,5,1,2000
10007,------,1327,778,233,137,117,23,18,14,2,5,2000
10009,------,860,601,108,81,48,15,5,1,1,0,2000
10010,------,3203,1697,580,392,313,111,71,21,6,12,2000
10011,------,3653,2136,598,414,310,110,60,14,7,4,2000
10012,------,2864,1625,561,340,212,90,30,3,1,2,2000
10013,------,6175,3755,983,663,527,168,62,10,4,3,2000
10014,------,2166,1279,380,238,149,56,41,15,6,2,2000
10016,------,6109,3397,1102,721,499,215,124,30,12,9,2000
10017,------,5584,2798,981,717,569,231,181,61,29,17,2000
10018,------,6231,3268,1186,842,591,211,93,20,13,7,2000
10019,------,5155,2662,908,568,496,233,180,58,34,16,2000
10020,------,760,309,127,101,102,60,32,11,10,8,2000
10021,------,5455,3307,981,636,340,106,54,17,6,8,2000
10022,------,6997,3634,1317,846,676,278,171,43,22,10,2000
10023,------,2265,1417,357,233,149,50,35,16,3,5,2000
10024,------,1894,1216,323,185,111,41,13,1,2,2,2000
10025,------,1776,1189,296,164,84,27,8,4,1,3,2000
10026,------,187,137,24,12,10,3,1,0,0,0,2000
10027,------,702,433,96,79,57,19,10,4,2,2,2000
10028,------,1881,1151,340,243,103,28,14,1,0,1,2000
10029,------,683,422,108,65,51,25,3,5,0,4,2000
10030,------,193,137,27,14,13,1,1,0,0,0,2000
10031,------,487,368,54,33,24,3,4,0,1,0,2000
10032,------,630,470,83,36,27,6,5,0,2,1,2000
10033,------,888,672,122,46,36,6,4,1,1,0,2000
10034,------,473,373,51,19,18,8,2,1,1,0,2000
10035,------,398,230,67,55,27,9,4,3,1,2,2000
10036,------,6236,3661,983,692,487,202,135,41,21,14,2000
10037,------,137,78,17,23,12,4,1,0,1,1,2000
10038,------,2147,1169,384,271,190,61,43,15,10,4,2000
10039,------,97,61,13,14,5,4,0,0,0,0,2000
10040,------,487,405,46,20,6,7,1,1,1,0,2000
10044,------,63,37,12,3,6,2,1,0,0,2,2000
10048,------,1254,535,245,219,161,39,35,11,7,2,2000
10069,------,11,7,0,0,4,0,0,0,0,0,2000
10103,------,141,58,20,13,23,6,13,7,0,1,2000
10107,------,269,200,34,22,10,1,1,1,0,0,2000
10111,------,215,136,25,15,22,7,9,1,0,0,2000
10115,------,67,27,11,14,8,3,2,1,1,0,2000
10119,------,262,114,58,28,34,10,10,7,1,0,2000
10122,------,292,223,31,24,9,2,2,1,0,0,2000
10123,------,262,186,41,19,14,1,1,0,0,0,2000
10128,------,1640,1093,264,171,63,28,16,3,1,1,2000
10129,------,4,2,0,1,0,1,0,0,0,0,2000
10153,------,113,57,15,14,19,4,1,1,2,0,2000
10162,------,21,19,1,0,0,1,0,0,0,0,2000
10177,------,40,11,7,3,10,4,4,1,0,0,2000
10280,------,157,114,14,16,9,4,0,0,0,0,2000
10281,------,526,284,96,75,39,22,2,4,2,2,2000
10282,------,110,76,22,7,4,0,0,0,1,0,2000
10301,------,602,372,96,66,40,16,7,4,1,0,2000
10302,------,360,209,65,42,31,7,4,2,0,0,2000
10303,------,332,184,63,30,34,11,6,3,0,1,2000
10304,------,552,339,100,61,37,5,6,2,2,0,2000
10305,------,688,428,102,66,65,17,7,1,0,2,2000
10306,------,972,637,163,76,66,19,8,0,3,0,2000
10307,------,194,142,31,18,1,1,1,0,0,0,2000
10308,------,343,238,58,28,17,2,0,0,0,0,2000
10309,------,535,345,92,42,43,7,4,1,0,1,2000
10310,------,424,260,68,52,29,5,9,0,0,1,2000
10312,------,777,566,105,64,29,9,4,0,0,0,2000
10314,------,1642,994,294,185,111,37,13,4,4,0,2000
10451,------,649,350,94,92,66,29,8,6,3,1,2000
10452,------,528,393,59,41,24,4,4,3,0,0,2000
10453,------,493,354,61,42,25,7,3,1,0,0,2000
10454,------,491,250,63,67,68,27,12,2,2,0,2000
10455,------,518,326,76,59,37,10,5,5,0,0,2000
10456,------,428,283,60,40,30,9,3,1,1,1,2000
10457,------,635,430,67,59,55,12,7,1,2,2,2000
10458,------,984,667,133,95,59,16,7,3,2,2,2000
10459,------,459,317,53,32,43,7,6,1,0,0,2000
10460,------,376,259,43,26,29,12,2,2,2,1,2000
10461,------,1104,704,195,101,64,13,17,5,3,2,2000
10462,------,954,611,151,97,65,11,12,2,3,2,2000
10463,------,935,645,150,75,41,13,7,4,0,0,2000
10464,------,147,88,24,23,9,2,1,0,0,0,2000
10465,------,422,277,66,36,24,14,2,2,0,1,2000
10466,------,562,367,76,61,31,15,9,2,0,1,2000
10467,------,922,701,98,62,30,16,10,1,1,3,2000
10468,------,656,487,70,45,37,11,1,3,1,1,2000
10469,------,568,375,84,52,31,10,11,3,2,0,2000
10470,------,267,177,50,21,12,3,4,0,0,0,2000
10471,------,386,254,58,24,32,7,7,1,2,1,2000
10472,------,434,322,56,22,27,5,2,0,0,0,2000
10473,------,317,185,45,35,25,13,10,2,1,1,2000
10474,------,547,218,104,89,87,29,18,2,0,0,2000
10475,------,281,140,53,28,34,12,10,2,2,0,2000
11001,------,651,438,94,72,34,10,3,0,0,0,2000
11004,------,189,134,23,14,11,3,3,0,0,1,2000
11005,------,33,24,5,2,1,0,1,0,0,0,2000
11040,------,1350,764,245,170,111,35,17,4,1,3,2000
11096,------,266,158,49,23,20,8,6,1,1,0,2000
11101,------,2619,1211,447,380,305,154,87,25,6,4,2000
11102,------,603,398,89,63,34,10,7,1,1,0,2000
11103,------,978,667,157,83,54,12,1,2,1,1,2000
11104,------,457,357,42,25,23,3,5,1,0,1,2000
11105,------,797,555,99,68,45,13,12,2,3,0,2000
11106,------,878,548,136,96,66,20,8,3,1,0,2000
11109,------,7,5,2,0,0,0,0,0,0,0,2000
11201,------,2131,1273,332,243,160,65,31,15,6,6,2000
11203,------,670,443,97,63,41,15,6,1,1,3,2000
11204,------,1656,1299,188,83,65,15,5,0,1,0,2000
11205,------,717,401,118,92,74,21,8,2,0,1,2000
11206,------,791,457,97,128,66,22,14,3,1,3,2000
11207,------,708,411,104,63,88,25,11,6,0,0,2000
11208,------,597,379,74,53,62,14,10,4,1,0,2000
11209,------,1731,1242,246,137,80,18,5,1,1,1,2000
11210,------,792,538,129,74,36,6,4,5,0,0,2000
11211,------,1955,1234,283,203,154,41,22,12,3,3,2000
11212,------,520,332,82,52,32,12,5,2,1,2,2000
11213,------,477,318,78,47,26,5,1,1,0,1,2000
11214,------,1276,935,180,85,52,10,8,6,0,0,2000
11215,------,1409,929,204,146,92,27,8,1,1,1,2000
11216,------,472,327,62,48,23,7,5,0,0,0,2000
11217,------,783,512,129,62,51,17,6,5,1,0,2000
11218,------,1161,839,148,99,50,13,8,2,1,1,2000
11219,------,2079,1562,245,139,93,22,12,4,1,1,2000
11220,------,1456,916,207,134,129,46,18,4,0,2,2000
11221,------,374,237,70,35,27,0,3,1,1,0,2000
11222,------,1177,632,211,149,117,44,20,1,3,0,2000
11223,------,1551,1134,214,103,68,20,7,3,2,0,2000
11224,------,493,352,57,40,32,5,4,2,1,0,2000
11225,------,417,307,47,31,20,8,4,0,0,0,2000
11226,------,917,659,119,62,57,11,7,1,0,1,2000
11228,------,665,470,99,56,31,5,3,0,0,1,2000
11229,------,1554,1156,220,84,74,14,4,0,1,1,2000
11230,------,1753,1342,223,93,62,16,11,3,0,3,2000
11231,------,726,426,113,88,59,19,20,1,0,0,2000
11232,------,1006,462,214,156,119,28,23,3,0,1,2000
11233,------,261,164,31,27,27,7,3,1,1,0,2000
11234,------,1561,947,294,164,101,45,6,2,2,0,2000
11235,------,1803,1343,246,118,62,18,9,4,2,1,2000
11236,------,881,552,138,95,61,19,9,7,0,0,2000
11237,------,698,389,90,99,80,28,7,2,1,2,2000
11238,------,537,338,65,70,48,7,5,2,0,2,2000
11239,------,56,30,13,2,7,1,2,1,0,0,2000
11241,------,71,46,9,5,7,2,2,0,0,0,2000
11242,------,149,108,28,8,4,1,0,0,0,0,2000
11354,------,1972,1428,234,145,109,27,17,9,3,0,2000
11355,------,1225,933,143,82,45,10,6,4,0,2,2000
11356,------,572,311,99,71,56,18,13,3,1,0,2000
11357,------,835,555,132,74,48,15,7,3,1,0,2000
11358,------,850,641,115,54,29,9,2,0,0,0,2000
11360,------,347,226,47,41,25,6,1,1,0,0,2000
11361,------,859,565,151,60,56,23,3,0,1,0,2000
11362,------,376,268,48,26,28,2,1,2,0,1,2000
11363,------,175,131,18,14,8,2,2,0,0,0,2000
11364,------,455,330,68,28,24,3,2,0,0,0,2000
11365,------,553,360,84,48,35,15,7,4,0,0,2000
11366,------,372,266,56,26,18,4,1,1,0,0,2000
11367,------,507,384,63,31,21,2,4,1,1,0,2000
11368,------,996,700,138,73,58,12,9,5,1,0,2000
11369,------,193,123,22,20,14,7,4,1,2,0,2000
11370,------,245,170,27,16,22,5,1,3,1,0,2000
11371,------,77,24,14,5,7,9,8,4,3,3,2000
11372,------,1409,1091,177,80,45,13,2,1,0,0,2000
11373,------,1244,874,183,95,57,24,5,1,3,2,2000
11374,------,923,641,138,63,45,20,14,1,1,0,2000
11375,------,1960,1376,300,158,81,25,13,3,4,0,2000
11377,------,1420,979,181,107,103,28,16,4,2,0,2000
11378,------,952,481,169,128,91,38,33,9,2,1,2000
11379,------,424,295,65,30,19,4,9,2,0,0,2000
11385,------,1445,890,218,160,119,35,18,2,3,0,2000
11411,------,104,72,16,6,7,2,1,0,0,0,2000
11412,------,192,132,27,16,16,0,1,0,0,0,2000
11413,------,357,183,76,52,27,8,7,3,1,0,2000
11414,------,445,283,89,44,23,4,1,1,0,0,2000
11415,------,359,251,57,27,12,5,6,0,0,1,2000
11416,------,352,215,52,41,25,13,2,4,0,0,2000
11417,------,337,225,42,37,24,6,0,2,1,0,2000
11418,------,603,396,89,56,38,17,4,1,1,1,2000
11419,------,490,350,70,43,23,4,0,0,0,0,2000
11420,------,266,199,31,21,10,3,1,1,0,0,2000
11421,------,352,256,46,22,20,7,1,0,0,0,2000
11422,------,261,150,47,32,18,11,3,0,0,0,2000
11423,------,307,208,41,30,17,7,4,0,0,0,2000
11426,------,213,155,23,20,7,4,0,4,0,0,2000
11427,------,210,156,28,10,8,6,1,0,0,1,2000
11428,------,254,169,39,18,26,2,0,0,0,0,2000
11429,------,171,103,21,15,25,3,4,0,0,0,2000
11430,------,314,95,73,30,43,22,19,19,5,8,2000
11432,------,1055,715,161,73,64,18,10,8,3,3,2000
11433,------,266,137,58,26,29,8,5,3,0,0,2000
11434,------,825,434,174,109,74,21,7,3,3,0,2000
11435,------,653,436,110,44,47,11,3,0,1,1,2000
11436,------,65,41,10,4,8,1,1,0,0,0,2000
11691,------,376,215,56,36,39,10,15,2,2,1,2000
11692,------,79,40,17,6,8,5,3,0,0,0,2000
11693,------,79,48,7,13,9,1,0,1,0,0,2000
11694,------,288,199,44,27,13,2,3,0,0,0,2000
11697,------,39,25,7,3,3,1,0,0,0,0,2000
10001,------,7188,4115,1275,870,555,187,120,37,18,11,2001
10002,------,2543,1874,326,171,117,36,14,1,2,2,2001
10003,------,3602,2059,640,392,305,107,71,19,3,6,2001
10004,------,1247,532,228,194,148,64,50,19,6,6,2001
10005,------,1249,583,209,152,153,71,50,24,5,2,2001
10006,------,1026,419,233,155,132,47,25,9,4,2,2001
10007,------,1233,725,210,133,107,24,20,9,1,4,2001
10009,------,869,597,117,85,49,11,8,1,1,0,2001
10010,------,3178,1652,571,408,314,122,75,15,10,11,2001
10011,------,3592,2054,604,426,306,117,61,14,7,3,2001
10012,------,2858,1602,546,339,239,89,37,2,2,2,2001
10013,------,6648,4181,1083,648,504,156,55,12,6,3,2001
10014,------,2197,1297,366,250,163,58,42,11,7,3,2001
10016,------,6071,3379,1046,733,505,226,130,30,16,6,2001
10017,------,5583,2765,959,751,548,270,178,69,25,18,2001
10018,------,6230,3341,1129,828,579,205,100,30,12,6,2001
10019,------,5163,2695,873,571,510,228,175,62,35,14,2001
10020,------,756,320,128,88,98,47,45,15,9,6,2001
10021,------,5436,3270,967,656,334,110,63,19,10,7,2001
10022,------,6907,3578,1252,878,664,278,168,56,22,11,2001
10023,------,2236,1397,361,221,143,58,32,16,3,5,2001
10024,------,1895,1216,323,186,106,47,13,0,1,3,2001
10025,------,1739,1153,282,177,83,29,8,4,1,2,2001
10026,------,207,157,18,17,11,3,0,1,0,0,2001
10027,------,707,411,102,86,67,18,16,3,2,2,2001
10028,------,1861,1137,324,246,105,29,17,1,1,1,2001
10029,------,685,419,107,66,58,22,4,2,2,5,2001
10030,------,211,154,26,14,14,2,1,0,0,0,2001
10031,------,507,396,46,36,18,6,3,1,1,0,2001
10032,------,628,466,82,38,24,9,6,0,2,1,2001
10033,------,864,658,116,40,34,9,6,0,0,1,2001
10034,------,491,383,57,21,19,7,2,1,1,0,2001
10035,------,405,243,60,56,29,7,3,4,0,3,2001
10036,------,6228,3617,1006,661,509,213,136,38,25,23,2001
